DailyStats,Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
2020-01-02 03:05:00,25.588936,35.241226,8.248476,7.026594,0.000000,23.260201
2020-01-02 03:10:00,25.899788,35.152653,8.329821,7.084410,0.000000,23.561096
2020-01-02 03:15:00,25.362959,35.062870,8.277281,6.973418,0.000000,23.122862
2020-01-02 03:20:00,25.302273,35.266651,8.214301,6.851781,0.000000,23.421804
2020-01-02 03:25:00,25.319553,35.264706,8.317561,7.115273,0.000000,23.857931
2020-01-02 03:30:00,25.637630,35.111237,8.268344,6.904476,0.000000,23.447493
2020-01-02 03:35:00,25.517332,35.331997,8.287977,6.991085,0.000000,23.465963
2020-01-02 03:40:00,25.600142,35.186283,8.247962,7.236530,0.000000,23.122526
2020-01-02 03:45:00,25.251537,35.111671,8.305840,7.133473,0.000000,23.890303
2020-01-02 03:50:00,25.667984,35.201397,8.349422,6.828876,0.000000,23.825104
2020-01-02 03:55:00,25.873507,35.140327,8.347788,7.092531,0.000000,24.049101
2020-01-02 04:00:00,25.817894,35.141342,8.284100,7.191738,0.000000,24.065683
2020-01-02 04:05:00,25.579071,35.352695,8.308221,7.221913,0.000000,23.896835
2020-01-02 04:10:00,25.316259,35.098839,8.332400,7.124527,0.000000,23.503786
2020-01-02 04:15:00,25.904888,35.255753,8.350008,7.341331,0.000000,22.922787
2020-01-02 04:20:00,26.121161,35.038223,8.312871,7.650595,0.000000,23.244453
2020-01-02 04:25:00,25.560413,35.238838,8.299519,7.245589,0.000000,23.449913
2020-01-02 04:30:00,26.130585,35.083084,8.285092,7.165697,0.000000,23.009869
2020-01-02 04:35:00,26.274166,35.054825,8.284024,7.261003,0.000000,22.466522
2020-01-02 04:40:00,25.695190,35.119179,8.345356,7.495631,0.000000,23.671688
2020-01-02 04:45:00,26.058683,35.064789,8.321032,7.288340,0.000000,23.372561
2020-01-02 04:50:00,25.982809,35.140903,8.339826,7.658225,0.000000,23.078865
2020-01-02 04:55:00,25.528429,35.400093,8.383888,7.568838,0.000000,23.318058
2020-01-02 05:00:00,26.015623,35.263710,8.310543,7.431736,0.000000,22.807880
2020-01-02 05:05:00,25.278902,35.155308,8.223620,7.578973,0.000000,22.699842
2020-01-02 05:10:00,25.443558,35.227737,5.000000,7.391446,0.000000,23.755173
2020-01-02 05:15:00,25.310728,35.087246,8.301071,7.466901,0.000000,22.971939
2020-01-02 05:20:00,25.565874,35.054482,8.325524,7.668730,0.000000,22.682167
2020-01-02 05:25:00,25.855494,35.105984,8.249619,7.911977,0.000000,22.811531
2020-01-02 05:30:00,25.971663,35.209888,8.247075,7.482595,0.000000,22.810553
2020-01-02 05:35:00,25.589216,35.436317,8.270984,7.399743,0.000000,22.582092
2020-01-02 05:40:00,25.747932,35.224823,8.316999,7.683032,0.000000,22.499577
2020-01-02 05:45:00,25.567944,35.094055,8.233074,7.222898,0.000000,23.036131
2020-01-02 05:50:00,25.445538,35.284939,8.252336,7.364822,0.000000,23.484249
2020-01-02 05:55:00,25.841425,35.291344,8.294641,7.604174,0.000000,22.400469
2020-01-02 06:00:00,26.148409,35.483543,8.355723,7.396043,0.000000,22.784447
2020-01-02 06:05:00,25.641335,35.259762,8.413316,7.336380,0.000000,22.660406
2020-01-02 06:10:00,25.733883,35.241985,8.319673,7.536685,0.000000,22.810135
2020-01-02 06:15:00,25.210791,35.351154,8.407433,7.608749,0.000000,22.549246
2020-01-02 06:20:00,25.515615,35.353008,8.322062,7.646325,0.000000,22.576530
2020-01-02 06:25:00,25.568001,35.275021,8.334213,7.097616,0.000000,22.361708
2020-01-02 06:30:00,25.726397,35.339424,8.397761,7.352790,0.000000,22.793739
2020-01-02 06:35:00,25.795961,35.532097,8.332001,7.240887,0.000000,23.208483
2020-01-02 06:40:00,25.525139,35.124393,8.345799,7.673379,0.000000,22.709763
2020-01-02 06:45:00,25.267120,35.277042,8.400663,7.525030,0.000000,22.379597
2020-01-02 06:50:00,25.554249,35.126465,8.390427,7.440011,0.000000,22.253553
2020-01-02 06:55:00,25.775105,35.191994,8.291885,7.683589,0.000000,22.308193
2020-01-02 07:00:00,25.374657,35.389450,8.392951,7.286205,0.000000,23.170149
2020-01-02 07:05:00,25.465429,35.457436,8.326789,7.216789,0.000000,22.286947
2020-01-02 07:10:00,25.063162,35.224701,8.361754,7.729141,0.000000,22.017288
2020-01-02 07:15:00,25.489149,35.174408,8.363721,7.316822,0.000000,23.057322
2020-01-02 07:20:00,25.706560,35.449886,8.223684,7.551766,0.000000,22.700081
2020-01-02 07:25:00,25.890854,35.597446,8.247697,7.045761,0.000000,22.912498
2020-01-02 07:30:00,25.543638,35.247185,8.433812,7.714366,0.000000,22.814619
2020-01-02 07:35:00,25.101528,35.392937,8.337363,6.819961,0.000000,22.953770
2020-01-02 07:40:00,25.410467,35.277534,8.281933,7.254461,0.000000,22.403816
2020-01-02 07:45:00,25.423525,35.352829,8.310162,7.387112,0.000000,23.737158
2020-01-02 07:50:00,25.127535,35.383572,8.390713,7.818187,0.000000,22.413477
2020-01-02 07:55:00,25.368771,35.377186,8.371715,7.346276,0.000000,22.969202
2020-01-02 08:00:00,25.694941,35.379570,8.387919,7.316901,0.000000,22.496422
2020-01-02 08:05:00,25.618225,35.351562,8.359191,7.274171,0.000000,22.414597
2020-01-02 08:10:00,25.933393,35.160179,8.373656,7.643630,0.000000,22.662313
2020-01-02 08:15:00,25.266384,35.178261,8.281079,7.657744,0.000000,22.606646
2020-01-02 08:20:00,25.634863,35.197823,8.278373,7.282450,0.000000,22.217861
2020-01-02 08:25:00,26.266121,35.210777,8.305144,7.216462,0.000000,22.611219
2020-01-02 08:30:00,25.707790,35.392727,8.303722,7.332205,0.000000,22.920979
2020-01-02 08:35:00,25.687077,35.408726,8.257577,7.038017,0.000000,21.854694
2020-01-02 08:40:00,25.670052,35.331726,8.349847,7.301877,0.000000,23.215349
2020-01-02 08:45:00,25.650290,35.256077,8.319547,7.320980,0.000000,22.476192
2020-01-02 08:50:00,25.246668,35.310650,8.323017,7.166326,0.000000,21.988348
2020-01-02 08:55:00,25.371574,35.252502,8.286026,7.061910,0.000000,22.038679
2020-01-02 09:00:00,25.131140,35.434147,8.304845,7.295911,0.000000,22.355724
2020-01-02 09:05:00,25.265465,35.339645,8.273380,6.814489,0.000000,22.346590
2020-01-02 09:10:00,25.546419,35.251797,8.291773,7.144727,0.000000,22.463692
2020-01-02 09:15:00,25.321707,35.259857,8.294962,6.932127,0.000000,22.052679
2020-01-02 09:20:00,25.314825,35.151539,8.377462,6.940041,600.000000,21.846653
2020-01-02 09:25:00,25.726147,35.301846,8.213674,7.470725,0.000000,22.098953
2020-01-02 09:35:00,25.420994,35.412498,8.260800,6.723027,0.000000,22.080675
2020-01-02 09:40:00,25.262999,35.430676,8.241092,7.117262,0.000000,22.884817
2020-01-02 09:45:00,25.326624,35.252823,8.266633,7.012280,0.000000,22.267952
2020-01-02 09:50:00,25.571629,35.329319,8.295629,6.754486,0.000000,22.278784
2020-01-02 09:55:00,25.402081,35.229393,8.352473,7.206616,0.000000,22.477415
2020-01-02 10:00:00,25.444300,35.323112,8.349818,6.670654,0.000000,22.128241
2020-01-02 10:05:00,24.957203,35.492664,8.279699,6.681537,0.000000,21.521976
2020-01-02 10:10:00,25.769842,35.186596,8.356768,6.712565,0.000000,21.703691
2020-01-02 10:15:00,25.963749,35.323303,8.396745,6.676180,0.000000,22.179283
2020-01-02 10:20:00,25.485733,35.178726,8.278815,7.193738,0.000000,22.466059
2020-01-02 10:25:00,25.126717,35.285942,8.271145,6.668651,0.000000,22.178612
2020-01-02 10:30:00,25.666946,35.417103,8.275263,7.066318,0.000000,21.979782
2020-01-02 10:35:00,26.037439,35.342270,8.290144,6.599874,0.000000,22.294979
2020-01-02 10:40:00,25.090071,35.352428,8.336887,7.024086,0.000000,21.812881
2020-01-02 10:45:00,25.337366,35.266476,8.266372,6.885445,0.000000,21.797211
2020-01-02 10:50:00,25.714823,35.320518,8.262513,6.990841,0.000000,22.650871
2020-01-02 10:55:00,25.478605,35.323040,8.279596,6.525250,0.000000,22.380358
2020-01-02 11:00:00,25.313763,35.239494,8.220001,6.595682,0.000000,22.628448
2020-01-02 11:05:00,25.307648,35.374260,8.268465,6.519212,0.000000,21.486444
2020-01-02 11:10:00,25.405333,35.213516,8.290314,6.547709,0.000000,21.979811
2020-01-02 11:15:00,25.320795,35.226284,8.330785,6.849943,0.000000,21.429502
2020-01-02 11:20:00,25.105963,35.146076,8.282098,6.783961,0.000000,22.003887
2020-01-02 11:25:00,24.802053,35.255821,8.317486,6.813055,0.000000,22.878447
2020-01-02 11:30:00,25.074446,35.217896,8.277667,6.647827,0.000000,21.952587
2020-01-02 11:35:00,24.622116,35.118961,8.283139,6.714983,0.000000,22.200581
2020-01-02 11:40:00,25.168776,35.274364,8.288130,6.490283,0.000000,22.016567
2020-01-02 11:45:00,25.417423,35.133362,8.326017,6.760603,0.000000,21.121622
2020-01-02 11:50:00,25.447437,35.293396,8.307197,6.745874,0.000000,21.706154
2020-01-02 11:55:00,25.294910,35.192886,8.330221,6.507342,0.000000,22.488298
2020-01-02 12:00:00,25.357424,35.280602,8.279386,6.423407,0.000000,21.608181
2020-01-02 12:05:00,25.513348,35.218315,8.330897,6.978081,0.000000,22.671656
2020-01-02 12:10:00,25.959976,35.271252,8.248750,6.961586,0.000000,22.297045
2020-01-02 12:15:00,25.817574,35.354431,8.330449,6.628073,0.000000,22.049786
2020-01-02 12:20:00,25.531227,35.252937,8.363667,6.450598,0.000000,22.676798
2020-01-02 12:25:00,25.214554,35.303665,8.316712,6.548303,0.000000,21.706491
2020-01-02 12:30:00,25.190117,35.276142,8.332451,6.709511,0.000000,22.685177
2020-01-02 12:35:00,25.636549,35.340961,8.363798,6.407834,0.000000,22.251738
2020-01-02 12:40:00,25.236547,35.397911,8.259412,6.328280,0.000000,22.386873
2020-01-02 12:45:00,25.658951,35.434425,8.402668,6.640809,0.000000,21.272404
2020-01-02 12:50:00,25.353596,35.220470,8.188310,6.502461,0.000000,22.200163
2020-01-02 12:55:00,25.376541,35.356129,8.282680,6.573425,0.000000,21.612368
2020-01-02 13:00:00,24.770357,35.424713,8.210765,6.412422,0.000000,22.155716
2020-01-02 13:05:00,25.513828,35.224499,8.254871,6.263039,0.000000,22.122690
2020-01-02 13:10:00,25.192108,35.300026,8.299171,6.442612,0.000000,21.778872
2020-01-02 13:15:00,25.102156,35.224609,8.350574,6.603820,0.000000,22.026394
2020-01-02 13:20:00,25.118401,35.304787,8.238487,6.358467,0.000000,22.781818
2020-01-02 13:25:00,24.931351,35.254963,8.310780,6.476815,0.000000,22.555239
2020-01-02 13:30:00,50.000000,35.113682,8.380726,6.880334,0.000000,22.498562
2020-01-02 13:35:00,25.194099,35.089245,8.312932,6.393487,0.000000,22.392212
2020-01-02 13:40:00,25.849560,34.990314,8.309405,6.507671,0.000000,22.574757
2020-01-02 13:45:00,25.287123,35.055401,8.213548,6.602006,0.000000,21.892576
2020-01-02 13:50:00,25.677418,35.143318,8.174998,6.407251,0.000000,21.691875
2020-01-02 13:55:00,25.206587,35.060135,8.201626,6.411383,0.000000,22.222212
2020-01-02 14:00:00,25.518780,35.007771,8.207637,6.942477,0.000000,22.087204
2020-01-02 14:05:00,24.836548,35.131527,8.293187,6.573618,0.000000,21.820614
2020-01-02 14:10:00,25.050793,35.025780,8.269532,6.598282,0.000000,22.340822
2020-01-02 14:15:00,25.086044,34.872482,8.236985,6.496312,0.000000,22.704508
2020-01-02 14:20:00,25.253246,34.765533,8.270127,6.585455,0.000000,22.706444
2020-01-02 14:25:00,24.681984,34.905991,8.267934,6.516393,0.000000,22.569536
2020-01-02 14:30:00,25.572922,34.917858,8.229290,6.406982,0.000000,23.098270
2020-01-02 14:35:00,24.748688,34.732670,8.244027,6.490940,0.000000,23.172525
2020-01-02 14:45:00,25.191267,34.666828,8.293376,6.411369,0.000000,21.720757
2020-01-02 14:50:00,25.332005,34.619427,8.337605,6.615175,0.000000,22.803455
2020-01-02 14:55:00,25.269039,34.723938,8.284067,6.420042,0.000000,22.164942
2020-01-02 15:00:00,24.970619,34.865841,8.349068,6.540516,0.000000,22.877497
2020-01-02 15:05:00,25.446186,34.741577,8.256730,6.709649,0.000000,22.806097
2020-01-02 15:10:00,25.346115,34.890301,8.271606,6.751125,0.000000,22.924370
2020-01-02 15:15:00,24.962994,34.833282,8.306036,6.193670,0.000000,23.274940
2020-01-02 15:20:00,25.238600,34.783798,8.284985,6.522454,0.000000,23.696102
2020-01-02 15:25:00,25.328070,34.807205,8.268974,6.712756,0.000000,22.725016
2020-01-02 15:30:00,25.028679,34.861023,8.308921,6.395159,0.000000,23.301609
2020-01-02 15:35:00,25.341976,34.844299,8.335938,6.893483,0.000000,22.290239
2020-01-02 15:40:00,25.100367,34.797256,8.312481,6.549219,0.000000,23.505827
2020-01-02 15:45:00,25.298817,0.000000,8.326273,6.483307,0.000000,23.609802
2020-01-02 15:50:00,25.493214,34.671810,8.260858,6.480633,0.000000,22.613831
2020-01-02 15:55:00,24.829142,34.932442,8.271367,6.491154,0.000000,23.274738
2020-01-02 16:00:00,24.938108,34.555744,8.192481,6.442856,0.000000,23.007734
2020-01-02 16:05:00,25.223354,34.730080,8.290854,6.564896,0.000000,22.426657
2020-01-02 16:10:00,24.814720,34.691399,8.317746,6.383173,0.000000,23.675013
2020-01-02 16:15:00,24.882696,34.844940,8.296280,6.161950,0.000000,23.406750
2020-01-02 16:20:00,25.319477,34.863197,8.247490,6.401083,0.000000,24.157631
2020-01-02 16:25:00,25.194313,34.411678,8.278250,6.602230,0.000000,24.045057
2020-01-02 16:30:00,25.240173,34.671688,8.292609,6.576514,0.000000,24.394253
2020-01-02 16:35:00,25.291721,34.719776,8.294191,6.564107,0.000000,23.811951
2020-01-02 16:40:00,24.937183,34.723049,8.318559,6.742848,0.000000,24.188805
2020-01-02 16:45:00,24.762911,34.756390,8.291111,6.170887,0.000000,24.433203
2020-01-02 16:50:00,25.066221,34.580002,8.179543,6.684982,0.000000,24.791231
2020-01-02 16:55:00,25.315327,34.828465,8.299191,6.716541,0.000000,23.420893
2020-01-02 17:00:00,24.905001,34.925560,8.406751,7.327732,0.000000,24.894278
2020-01-02 17:05:00,25.524414,34.766659,8.408917,6.921638,0.000000,24.759071
2020-01-02 17:10:00,25.522383,34.570740,8.389166,6.882446,0.000000,24.671057
2020-01-02 17:15:00,25.394199,34.758244,8.391636,7.323733,0.000000,24.880260
2020-01-02 17:20:00,25.047392,34.726540,8.324302,6.834090,0.000000,24.796801
2020-01-02 17:25:00,25.625084,34.846981,8.430408,7.003299,0.000000,24.668215
2020-01-02 17:30:00,25.434298,34.685745,8.335935,7.162878,0.000000,25.294054
2020-01-02 17:35:00,25.505938,34.822460,8.432170,7.211930,0.000000,25.167061
2020-01-02 17:40:00,25.165642,34.796852,5.000000,7.390104,0.000000,25.122179
2020-01-02 17:45:00,25.511412,34.645714,8.446017,6.863460,0.000000,25.451658
2020-01-02 17:50:00,24.998442,34.887417,8.354583,7.234890,0.000000,25.790562
2020-01-02 17:55:00,25.314383,34.729324,8.301369,7.303447,0.000000,25.833038
2020-01-02 18:00:00,25.036049,34.744617,8.352040,7.409421,0.000000,25.682421
2020-01-02 18:05:00,25.098116,34.807583,8.446481,7.298985,0.000000,26.406559
2020-01-02 18:10:00,25.185619,34.880215,8.411426,7.004698,0.000000,25.954508
2020-01-02 18:15:00,25.208607,34.558987,8.356176,7.019658,0.000000,25.533587
2020-01-02 18:20:00,25.093952,34.634453,8.427773,7.336079,0.000000,25.520571
2020-01-02 18:25:00,25.130190,34.535439,8.386274,7.001832,0.000000,26.418558
2020-01-02 18:30:00,25.892082,34.772747,8.300318,7.187907,0.000000,26.349272
2020-01-02 18:35:00,25.262068,34.705132,8.340333,7.266130,0.000000,26.953543
2020-01-02 18:40:00,24.790964,34.744820,8.249812,7.289189,0.000000,27.134567
2020-01-02 18:45:00,25.387545,34.779911,8.325170,7.324236,0.000000,26.774448
2020-01-02 18:50:00,24.787619,34.875801,8.302299,7.357247,0.000000,27.016960
2020-01-02 18:55:00,24.557734,34.687969,8.302729,7.493814,0.000000,26.502151
2020-01-02 19:00:00,25.530972,34.709591,8.360531,7.077788,0.000000,27.214760
2020-01-02 19:05:00,24.721411,34.631802,8.335964,7.160977,0.000000,27.357927
2020-01-02 19:10:00,25.197756,34.711269,8.345385,7.123887,0.000000,27.111214
2020-01-02 19:15:00,25.021532,34.602566,8.363217,7.333148,0.000000,27.466047
2020-01-02 19:20:00,25.230736,34.722069,8.375032,6.905439,0.000000,26.950850
2020-01-02 19:25:00,25.092344,34.828667,8.336650,6.878735,0.000000,27.665546
2020-01-02 19:30:00,24.707556,34.551140,8.279398,7.289462,0.000000,27.599459
2020-01-02 19:35:00,24.858665,34.857407,8.406765,6.904698,0.000000,27.603397
2020-01-02 19:40:00,25.282400,34.560608,8.311340,7.305102,0.000000,27.772791
2020-01-02 19:45:00,25.450029,34.791576,8.303467,7.426174,0.000000,27.663017
2020-01-02 19:50:00,25.595737,34.674770,8.298818,7.626201,0.000000,27.588480
2020-01-02 19:55:00,25.612509,34.644333,8.357010,7.433580,0.000000,27.842524
2020-01-02 20:00:00,24.982401,34.877296,8.309926,7.326946,0.000000,27.399326
2020-01-02 20:05:00,24.936867,34.789276,8.380033,7.506181,0.000000,27.063417
2020-01-02 20:10:00,25.399620,34.856133,8.460570,7.346369,0.000000,27.400410
2020-01-02 20:15:00,25.554564,34.708820,8.403484,7.773514,0.000000,28.388010
2020-01-02 20:20:00,24.833227,34.671665,8.329099,7.652430,0.000000,27.363787
2020-01-02 20:25:00,25.212982,34.747906,8.350797,7.212516,0.000000,27.083164
2020-01-02 20:30:00,25.271568,34.547958,8.368035,7.803883,0.000000,27.940350
2020-01-02 20:35:00,25.627787,34.755299,8.376789,7.813050,0.000000,27.887482
2020-01-02 20:40:00,25.320580,34.929714,8.430067,7.598570,0.000000,27.820953
2020-01-02 20:45:00,25.440178,34.831783,8.370384,7.597179,0.000000,27.349686
2020-01-02 20:50:00,24.653534,34.719299,8.356781,7.351096,0.000000,27.888811
2020-01-02 20:55:00,25.190325,34.785591,8.443270,7.522899,0.000000,28.261024
2020-01-02 21:00:00,25.296907,34.968864,8.356217,7.506814,0.000000,28.086229
2020-01-02 21:05:00,24.735573,34.939014,8.417906,7.687379,0.000000,28.288504
2020-01-02 21:10:00,25.426109,34.974136,8.368375,7.494581,0.000000,28.110117
2020-01-02 21:15:00,25.381142,34.926132,8.307386,7.601812,0.000000,27.790302
2020-01-02 21:20:00,24.828012,34.863289,8.432553,7.336221,0.000000,27.343931
2020-01-02 21:25:00,24.789261,34.857670,8.333172,7.705339,0.000000,27.328297
2020-01-02 21:30:00,25.023035,34.930191,8.391300,7.419446,0.000000,28.644354
2020-01-02 21:35:00,25.188747,34.954182,8.313854,7.416609,0.000000,27.612465
2020-01-02 21:40:00,24.567438,35.339657,8.371383,7.511332,0.000000,27.378794
2020-01-02 21:45:00,25.084879,35.230301,8.351695,7.608787,0.000000,27.324184
2020-01-02 21:50:00,25.276184,35.282284,8.278595,7.603464,600.000000,28.244635
2020-01-02 21:55:00,24.883654,35.212265,8.328277,7.354602,0.000000,27.283361
2020-01-02 22:00:00,25.205355,35.166866,8.361924,7.497934,0.000000,27.408504
2020-01-02 22:05:00,25.032101,35.144676,8.319177,7.413496,0.000000,28.116724
2020-01-02 22:10:00,24.954502,35.302219,8.324774,7.712357,0.000000,27.035826
2020-01-02 22:15:00,25.259077,35.167419,8.348378,7.600432,0.000000,27.242247
2020-01-02 22:20:00,24.865788,35.275532,8.325385,7.348898,0.000000,26.962334
2020-01-02 22:25:00,24.746738,35.309769,8.270496,7.681384,0.000000,26.914780
2020-01-02 22:30:00,25.082943,35.509232,8.320213,7.824455,0.000000,26.840071
2020-01-02 22:35:00,24.721409,35.281605,8.288818,7.569619,0.000000,26.695478
2020-01-02 22:40:00,25.093052,35.328678,8.320743,7.565593,0.000000,26.391293
2020-01-02 22:45:00,24.699095,35.339638,8.274932,7.602352,0.000000,26.669811
2020-01-02 22:50:00,25.405523,35.340740,8.262590,7.470315,0.000000,26.773817
2020-01-02 22:55:00,24.869059,35.033344,8.310350,7.565555,0.000000,26.630169
2020-01-02 23:00:00,24.950729,35.190372,8.309810,7.822528,0.000000,26.641939
2020-01-02 23:05:00,24.773546,35.368519,8.341883,7.382775,0.000000,26.564766
2020-01-02 23:10:00,25.003614,35.329136,8.377127,7.753366,0.000000,26.137449
2020-01-02 23:15:00,24.651180,35.311165,8.377220,7.584321,0.000000,26.218939
2020-01-02 23:20:00,24.761875,35.381226,8.318456,7.609120,0.000000,25.928596
2020-01-02 23:25:00,25.227837,35.327290,8.367877,7.631613,0.000000,26.173269
2020-01-02 23:30:00,24.911009,35.447006,8.336709,7.721848,0.000000,25.918821
2020-01-02 23:35:00,24.822203,35.406563,8.289058,7.674121,0.000000,25.852840
2020-01-02 23:40:00,25.540400,35.199631,8.415855,7.710115,0.000000,25.292351
2020-01-02 23:45:00,25.736073,35.316322,8.301349,7.495758,0.000000,26.064520
2020-01-02 23:50:00,24.752909,35.358650,8.263709,7.858776,0.000000,26.626474
2020-01-02 23:55:00,25.391235,35.412773,8.320763,7.642369,0.000000,24.685532
2020-01-03 00:00:00,25.101933,35.395409,8.387742,7.194723,0.000000,24.689560
2020-01-03 00:05:00,25.275064,35.434185,8.344684,7.656464,0.000000,24.972281
2020-01-03 00:10:00,25.248751,35.432899,8.303082,7.581203,0.000000,24.790909
2020-01-03 00:15:00,24.909758,35.518154,8.373533,7.662599,0.000000,25.015993
2020-01-03 00:20:00,25.309107,35.370735,8.299579,7.799059,0.000000,24.595135
2020-01-03 00:25:00,24.661129,35.585434,8.338071,7.170331,0.000000,24.717449
2020-01-03 00:30:00,24.938736,35.286320,8.308025,7.742202,0.000000,24.292831
2020-01-03 00:35:00,25.027136,35.304535,8.343390,7.317027,0.000000,24.644539
2020-01-03 00:40:00,24.778337,35.396049,8.299150,7.449268,0.000000,24.347998
2020-01-03 00:45:00,24.841461,35.627590,8.282468,6.864897,0.000000,23.291658
2020-01-03 00:50:00,25.116819,35.437187,8.193513,7.163485,0.000000,24.696676
2020-01-03 00:55:00,25.207102,35.494949,8.260259,7.526792,0.000000,24.262016
